Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product_Category,Product_Name,Quantity,Price,Discount,Sales
105428,6/19/2025,C7615,Customer_381,Mumbai,Electronics,Laptop,5,1710,0,8550
105429,11/20/2024,C5888,Customer_2507,Mumbai,Home Appliances,Mixer,2,29037,0.2,46459.2
105430,11/9/2025,C1046,Customer_1900,Jaipur,Home Appliances,Air Fryer,5,1110,0,5550
105431,8/8/2025,C1720,Customer_2573,Kolkata,Electronics,Smartphone,5,4066,0.15,17280.5
105432,4/11/2024,C5170,Customer_1160,Bangalore,Clothing,Dress,5,5403,0.15,22962.75
105433,5/30/2025,C9809,Customer_2431,Mumbai,Home Appliances,Microwave,2,9228,0.2,14764.8
105434,8/19/2024,C2588,Customer_2247,Delhi,Home Appliances,Air Fryer,2,13366,0.2,21385.6
105435,12/1/2024,C9471,Customer_14,Ahmedabad,Electronics,Headphones,3,43165,0.15,110070.75
105436,1/26/2025,C4754,Customer_1832,Chennai,Furniture,Office Chair,5,7488,0.1,33696
105437,11/19/2024,C1469,Customer_341,Ahmedabad,Electronics,Bluetooth Speaker,2,9053,0.1,16295.4
105438,10/8/2025,C8910,Customer_1827,Hyderabad,Home Appliances,Mixer,4,2406,0.05,9142.8
105439,6/30/2025,C8904,Customer_1753,Chennai,Electronics,Laptop,1,6916,0.05,6570.2
105440,7/3/2025,C7546,Customer_186,Delhi,Clothing,T-Shirt,3,18134,0.1,48961.8
105441,1/6/2025,C2738,Customer_1220,Nagpur,Furniture,Bookshelf,4,37303,0.1,134290.8
105442,5/25/2025,C2852,Customer_993,Kolkata,Furniture,Office Chair,5,37775,0.1,169987.5
105443,10/28/2024,C9044,Customer_371,Ahmedabad,Furniture,Sofa,1,23090,0.1,20781
105444,1/10/2025,C1596,Customer_937,Kolkata,Electronics,Bluetooth Speaker,4,20082,0.15,68278.8
105445,7/5/2024,C7823,Customer_322,Chennai,Furniture,Sofa,4,9685,0.15,32929
105446,5/7/2024,C3762,Customer_731,Hyderabad,Clothing,Jeans,3,35579,0.1,96063.3
105447,6/14/2024,C6764,Customer_2207,Chennai,Furniture,Coffee Table,2,22617,0,45234
105448,8/5/2024,C2267,Customer_1964,Kolkata,Furniture,Sofa,5,30990,0,154950
105449,5/5/2024,C6798,Customer_2126,Nagpur,Furniture,Office Chair,5,21878,0.2,87512
105450,1/17/2025,C9023,Customer_162,Mumbai,Furniture,Office Chair,4,27992,0,111968
105451,9/26/2024,C8700,Customer_261,Kolkata,Electronics,Laptop,2,27746,0.1,49942.8
105452,3/17/2025,C7974,Customer_2113,Pune,Clothing,Jeans,3,9271,0,27813
105453,12/9/2024,C6388,Customer_1462,Ahmedabad,Electronics,Smartphone,5,41401,0,207005
105454,3/29/2024,C2070,Customer_2929,Hyderabad,Electronics,Laptop,4,35243,0.1,126874.8
105455,9/29/2024,C4228,Customer_1002,Kolkata,Furniture,Coffee Table,3,14897,0,44691
105456,5/11/2025,C9284,Customer_2208,Kolkata,Home Appliances,Vacuum Cleaner,1,44466,0.1,40019.4
105457,10/29/2025,C5584,Customer_2335,Pune,Clothing,Sneakers,5,27120,0,135600
105458,11/25/2025,C9115,Customer_1381,Jaipur,Electronics,Headphones,1,29897,0.1,26907.3
105459,3/21/2024,C6328,Customer_1864,Jaipur,Electronics,Laptop,2,30231,0.2,48369.6
105460,10/11/2025,C2891,Customer_2276,Jaipur,Furniture,Bookshelf,1,1622,0.05,1540.9
105461,4/17/2024,C5425,Customer_609,Jaipur,Electronics,Smartphone,5,21976,0.1,98892
105462,3/7/2024,C9948,Customer_2528,Hyderabad,Furniture,Sofa,3,11691,0.15,29812.05
105463,3/12/2024,C5383,Customer_965,Pune,Clothing,Dress,1,39198,0.1,35278.2
105464,5/1/2024,C8121,Customer_1681,Pune,Home Appliances,Air Purifier,3,16559,0.15,42225.45
105465,12/18/2025,C9875,Customer_1998,Jaipur,Furniture,Sofa,4,7844,0,31376
105466,6/17/2025,C4973,Customer_2646,Bangalore,Furniture,Sofa,4,42573,0.1,153262.8
105467,5/23/2024,C5526,Customer_2485,Delhi,Furniture,Bookshelf,1,38315,0.05,36399.25
105468,10/6/2024,C3971,Customer_1382,Mumbai,Home Appliances,Air Purifier,3,41568,0,124704
105469,4/17/2024,C1563,Customer_476,Hyderabad,Clothing,Sneakers,5,23684,0.2,94736
105470,12/10/2025,C3738,Customer_2479,Ahmedabad,Clothing,Dress,4,25207,0,100828
105471,3/15/2025,C9992,Customer_1928,Kolkata,Furniture,Sofa,5,7692,0.05,36537
105472,3/30/2025,C8898,Customer_1875,Mumbai,Electronics,Smartwatch,2,48127,0.2,77003.2
105473,4/7/2024,C6474,Customer_380,Chennai,Electronics,Laptop,4,45017,0.15,153057.8
105474,11/25/2024,C9385,Customer_2630,Pune,Clothing,T-Shirt,1,39760,0.1,35784
105475,9/20/2025,C8074,Customer_292,Pune,Electronics,Smartphone,1,12908,0.2,10326.4
105476,10/5/2024,C9611,Customer_1271,Delhi,Home Appliances,Microwave,2,8643,0.1,15557.4
105477,6/2/2024,C1265,Customer_2654,Ahmedabad,Furniture,Bookshelf,4,31490,0.1,113364
105478,7/7/2025,C1319,Customer_1894,Hyderabad,Clothing,Jacket,1,8937,0.1,8043.3
105479,4/24/2024,C1100,Customer_2154,Jaipur,Electronics,Bluetooth Speaker,2,32180,0.2,51488
105480,12/18/2025,C7656,Customer_2111,Nagpur,Furniture,Office Chair,4,21312,0.05,80985.6
105481,12/9/2025,C9273,Customer_399,Jaipur,Electronics,Smartwatch,4,35267,0.2,112854.4
105482,9/26/2025,C4063,Customer_1033,Mumbai,Home Appliances,Air Purifier,3,11252,0.1,30380.4
105483,7/22/2024,C8328,Customer_686,Jaipur,Electronics,Laptop,3,28656,0.15,73072.8
105484,12/9/2025,C8607,Customer_1278,Bangalore,Clothing,Jacket,1,23732,0.2,18985.6
105485,10/15/2024,C6752,Customer_1107,Ahmedabad,Furniture,Coffee Table,2,49306,0.2,78889.6
105486,2/20/2024,C8111,Customer_520,Mumbai,Furniture,Desk,5,22805,0.1,102622.5
105487,12/27/2024,C4411,Customer_2350,Delhi,Furniture,Office Chair,4,32240,0.15,109616
105488,6/6/2025,C2315,Customer_977,Pune,Home Appliances,Mixer,2,8055,0,16110
105489,11/17/2025,C3005,Customer_1075,Jaipur,Furniture,Coffee Table,1,32346,0.05,30728.7
105490,10/10/2024,C7898,Customer_1538,Ahmedabad,Electronics,Headphones,5,23753,0.05,112826.75
105491,5/30/2024,C1882,Customer_26,Chennai,Electronics,Laptop,5,13975,0.2,55900
105492,3/28/2024,C3379,Customer_2561,Hyderabad,Furniture,Desk,1,23283,0.15,19790.55
105493,2/22/2024,C3179,Customer_989,Pune,Electronics,Bluetooth Speaker,2,11383,0,22766
105494,9/30/2024,C8315,Customer_2236,Hyderabad,Furniture,Coffee Table,4,46028,0.15,156495.2
105495,6/20/2025,C8901,Customer_2597,Bangalore,Home Appliances,Mixer,4,1654,0.1,5954.4
105496,2/19/2024,C4188,Customer_125,Jaipur,Furniture,Office Chair,4,29805,0.1,107298
105497,11/11/2025,C4275,Customer_767,Mumbai,Electronics,Laptop,3,38817,0,116451
105498,7/8/2024,C2091,Customer_2690,Ahmedabad,Electronics,Smartphone,5,21670,0,108350
105499,10/26/2024,C3920,Customer_251,Delhi,Home Appliances,Microwave,3,26782,0.2,64276.8
105500,10/28/2025,C6703,Customer_81,Jaipur,Clothing,Jacket,1,15846,0.2,12676.8
105501,1/23/2024,C4026,Customer_550,Ahmedabad,Electronics,Smartwatch,1,9100,0.05,8645
105502,1/7/2025,C7951,Customer_1350,Jaipur,Electronics,Headphones,5,19556,0.05,92891
105503,7/1/2024,C4180,Customer_2630,Mumbai,Furniture,Coffee Table,4,13964,0.2,44684.8
105504,10/7/2025,C2312,Customer_1875,Ahmedabad,Clothing,Sneakers,3,28352,0.15,72297.6
105505,5/21/2025,C7580,Customer_2847,Pune,Clothing,Jacket,4,25516,0.15,86754.4
105506,7/28/2024,C5471,Customer_685,Nagpur,Home Appliances,Air Fryer,5,22673,0,113365
105507,10/28/2024,C2640,Customer_2380,Kolkata,Home Appliances,Vacuum Cleaner,2,17324,0.2,27718.4
105508,6/14/2025,C8199,Customer_1216,Jaipur,Furniture,Sofa,3,25721,0.05,73304.85
105509,2/28/2025,C4304,Customer_2931,Chennai,Home Appliances,Mixer,4,13517,0.1,48661.2
105510,9/23/2025,C3008,Customer_2254,Bangalore,Clothing,Dress,2,1066,0.1,1918.8
105511,9/29/2025,C6249,Customer_1254,Pune,Furniture,Desk,1,29625,0.1,26662.5
105512,9/28/2025,C6275,Customer_1448,Delhi,Home Appliances,Vacuum Cleaner,2,10056,0,20112
105513,11/1/2025,C8597,Customer_2889,Chennai,Electronics,Smartwatch,5,15442,0.2,61768
105514,3/22/2025,C8882,Customer_2243,Kolkata,Electronics,Bluetooth Speaker,5,17396,0.05,82631
105515,7/19/2025,C6812,Customer_1143,Bangalore,Furniture,Desk,5,17730,0.15,75352.5
105516,1/11/2024,C3985,Customer_158,Bangalore,Furniture,Desk,3,17288,0.05,49270.8
105517,12/31/2025,C4669,Customer_281,Ahmedabad,Clothing,Jeans,4,38668,0,154672
105518,4/27/2024,C1851,Customer_1155,Delhi,Electronics,Smartphone,5,13884,0.15,59007
105519,8/6/2024,C8576,Customer_1198,Kolkata,Electronics,Headphones,5,48490,0.15,206082.5
105520,1/27/2025,C1449,Customer_149,Pune,Home Appliances,Air Fryer,1,11759,0.1,10583.1
105521,3/26/2024,C6586,Customer_1904,Mumbai,Home Appliances,Air Fryer,4,23596,0.2,75507.2
105522,5/11/2024,C2435,Customer_1221,Nagpur,Home Appliances,Mixer,1,17291,0.2,13832.8
105523,7/12/2024,C4646,Customer_391,Ahmedabad,Clothing,Jeans,3,7040,0.05,20064
105524,3/14/2024,C1588,Customer_1542,Ahmedabad,Clothing,Dress,2,33890,0.1,61002
105525,9/4/2024,C9923,Customer_1166,Kolkata,Clothing,T-Shirt,5,9997,0.2,39988
105526,12/25/2025,C9437,Customer_525,Nagpur,Electronics,Headphones,2,12286,0,24572
105527,3/5/2024,C8860,Customer_1816,Kolkata,Home Appliances,Air Purifier,5,9746,0.15,41420.5
105528,8/25/2025,C1515,Customer_2075,Ahmedabad,Clothing,Jacket,4,31574,0.2,101036.8
105529,8/7/2024,C7536,Customer_2681,Delhi,Electronics,Bluetooth Speaker,4,43620,0.2,139584
105530,12/15/2024,C2599,Customer_2633,Delhi,Furniture,Sofa,5,8761,0,43805
105531,9/1/2025,C9771,Customer_934,Nagpur,Home Appliances,Vacuum Cleaner,1,31330,0.05,29763.5
105532,12/22/2025,C5675,Customer_1134,Hyderabad,Furniture,Coffee Table,3,10898,0,32694
105533,6/30/2025,C8880,Customer_983,Chennai,Electronics,Smartphone,2,26514,0.15,45073.8
105534,12/1/2025,C4481,Customer_2671,Chennai,Furniture,Coffee Table,4,29429,0.1,105944.4
105535,8/10/2024,C1554,Customer_1181,Ahmedabad,Home Appliances,Air Fryer,4,46988,0.15,159759.2
105536,1/3/2025,C3053,Customer_2033,Bangalore,Furniture,Bookshelf,5,49825,0.2,199300
105537,12/26/2025,C9118,Customer_2101,Pune,Furniture,Sofa,5,31962,0.05,151819.5
105538,4/28/2024,C3413,Customer_1108,Kolkata,Furniture,Coffee Table,1,3410,0,3410
105539,7/17/2024,C5609,Customer_1355,Hyderabad,Home Appliances,Air Purifier,1,26214,0.05,24903.3
105540,7/16/2024,C3895,Customer_1982,Mumbai,Furniture,Bookshelf,2,1261,0.05,2395.9
105541,8/19/2024,C9614,Customer_2255,Chennai,Home Appliances,Air Purifier,1,38802,0,38802
105542,8/16/2025,C9978,Customer_2142,Jaipur,Clothing,Jacket,2,27605,0,55210
105543,6/21/2024,C9147,Customer_2470,Chennai,Clothing,T-Shirt,4,1925,0.2,6160
105544,3/1/2024,C4945,Customer_2373,Chennai,Furniture,Desk,2,34812,0.1,62661.6
105545,5/17/2024,C2378,Customer_2135,Ahmedabad,Furniture,Sofa,2,14549,0.1,26188.2
105546,7/22/2024,C4040,Customer_1745,Mumbai,Clothing,T-Shirt,5,21018,0.05,99835.5
105547,8/25/2025,C6775,Customer_906,Jaipur,Furniture,Desk,2,24340,0.1,43812
105548,5/21/2024,C3348,Customer_1150,Jaipur,Home Appliances,Mixer,2,15815,0.15,26885.5
105549,8/9/2025,C6190,Customer_1541,Jaipur,Clothing,Dress,5,4089,0.1,18400.5
105550,7/24/2025,C9433,Customer_1418,Jaipur,Clothing,Dress,1,45355,0.2,36284
105551,1/28/2024,C1362,Customer_1994,Delhi,Electronics,Smartphone,5,7420,0.05,35245
105552,8/29/2024,C7872,Customer_453,Nagpur,Home Appliances,Air Purifier,2,13709,0.2,21934.4
105553,9/29/2024,C7308,Customer_79,Delhi,Furniture,Coffee Table,5,34242,0.2,136968
105554,7/14/2024,C8545,Customer_2520,Pune,Furniture,Coffee Table,2,6277,0,12554
105555,3/12/2025,C2715,Customer_1175,Kolkata,Clothing,Dress,1,26834,0.2,21467.2
105556,8/4/2025,C4646,Customer_2377,Nagpur,Furniture,Sofa,2,31277,0.1,56298.6
105557,3/22/2024,C2051,Customer_1718,Delhi,Furniture,Bookshelf,5,45270,0.15,192397.5
105558,6/13/2024,C1509,Customer_1786,Ahmedabad,Electronics,Smartwatch,2,8170,0.05,15523
105559,7/19/2024,C9195,Customer_2589,Chennai,Electronics,Headphones,4,24371,0.2,77987.2
105560,5/1/2024,C6961,Customer_2432,Chennai,Furniture,Coffee Table,3,10374,0.1,28009.8
105561,5/27/2024,C6119,Customer_2684,Pune,Furniture,Sofa,1,37468,0.2,29974.4
105562,9/5/2024,C1024,Customer_2726,Delhi,Clothing,Jeans,3,12485,0.15,31836.75
105563,9/27/2025,C6084,Customer_2616,Kolkata,Electronics,Smartphone,5,2660,0.15,11305
105564,1/28/2024,C6266,Customer_2093,Kolkata,Clothing,Sneakers,1,4214,0.1,3792.6
105565,3/23/2024,C8341,Customer_2987,Jaipur,Home Appliances,Air Fryer,3,23696,0,71088
105566,4/28/2024,C9174,Customer_2513,Chennai,Electronics,Headphones,3,21765,0.15,55500.75
105567,6/4/2025,C2785,Customer_1265,Bangalore,Electronics,Laptop,2,11486,0.1,20674.8
105568,8/15/2025,C3074,Customer_1055,Pune,Furniture,Desk,5,17627,0.1,79321.5
105569,5/13/2025,C6793,Customer_1537,Pune,Clothing,Jacket,3,914,0.2,2193.6
105570,7/18/2024,C7683,Customer_2018,Mumbai,Clothing,T-Shirt,2,26575,0.15,45177.5
105571,12/29/2024,C3375,Customer_1555,Hyderabad,Electronics,Smartwatch,1,30732,0.05,29195.4
105572,4/27/2025,C9980,Customer_983,Chennai,Home Appliances,Air Purifier,2,5481,0,10962
105573,6/4/2024,C5849,Customer_2209,Pune,Furniture,Office Chair,2,33716,0.1,60688.8
105574,11/12/2025,C5947,Customer_2960,Ahmedabad,Furniture,Coffee Table,2,37974,0,75948
105575,8/22/2025,C5727,Customer_2216,Jaipur,Home Appliances,Vacuum Cleaner,1,22904,0,22904
105576,2/20/2024,C4011,Customer_2823,Delhi,Furniture,Sofa,3,45262,0,135786
105577,3/26/2024,C9254,Customer_287,Pune,Clothing,Jeans,1,20062,0,20062
105578,2/4/2025,C2298,Customer_695,Mumbai,Furniture,Coffee Table,3,23158,0.05,66000.3
105579,8/24/2024,C8198,Customer_1492,Kolkata,Home Appliances,Air Fryer,3,15339,0.1,41415.3
105580,2/14/2025,C3671,Customer_1817,Hyderabad,Furniture,Desk,3,2389,0,7167
105581,1/16/2025,C6688,Customer_2993,Mumbai,Furniture,Office Chair,5,4571,0.05,21712.25
105582,2/18/2025,C1139,Customer_2543,Ahmedabad,Furniture,Desk,2,5112,0,10224
105583,8/21/2024,C1114,Customer_185,Chennai,Furniture,Coffee Table,4,19853,0.1,71470.8
105584,11/30/2025,C3606,Customer_2311,Delhi,Clothing,Jacket,1,637,0.05,605.15
105585,12/23/2025,C6322,Customer_2386,Chennai,Home Appliances,Air Fryer,1,48801,0.05,46360.95
105586,1/22/2024,C5653,Customer_1379,Mumbai,Electronics,Smartwatch,5,28952,0.1,130284
105587,2/29/2024,C8385,Customer_2527,Bangalore,Clothing,Jacket,4,14904,0.05,56635.2
105588,10/19/2024,C3931,Customer_312,Kolkata,Clothing,Jeans,4,17718,0.1,63784.8
105589,6/19/2025,C7566,Customer_1661,Jaipur,Home Appliances,Mixer,3,17276,0.15,44053.8
105590,11/5/2025,C6206,Customer_2563,Delhi,Home Appliances,Vacuum Cleaner,5,4294,0.15,18249.5
105591,6/1/2025,C9287,Customer_2240,Pune,Clothing,Sneakers,5,39922,0,199610
105592,8/7/2024,C6880,Customer_2958,Ahmedabad,Electronics,Laptop,2,15903,0.15,27035.1
105593,11/13/2024,C4567,Customer_2179,Pune,Furniture,Bookshelf,4,26629,0,106516
105594,7/5/2025,C6590,Customer_2307,Hyderabad,Clothing,T-Shirt,3,12342,0.05,35174.7
105595,5/30/2025,C6932,Customer_2513,Chennai,Electronics,Smartphone,2,9873,0.2,15796.8
105596,2/13/2024,C3679,Customer_186,Hyderabad,Electronics,Smartwatch,4,10409,0.05,39554.2
105597,3/17/2024,C7468,Customer_68,Ahmedabad,Home Appliances,Vacuum Cleaner,2,37769,0.1,67984.2
105598,10/23/2025,C2364,Customer_2001,Kolkata,Clothing,Sneakers,2,41313,0,82626
105599,9/7/2024,C7798,Customer_766,Hyderabad,Electronics,Laptop,2,36043,0,72086
105600,7/17/2024,C1657,Customer_1140,Kolkata,Clothing,T-Shirt,1,3937,0.05,3740.15
105601,5/6/2025,C8538,Customer_2897,Kolkata,Electronics,Smartwatch,5,31002,0.05,147259.5
105602,4/16/2024,C8982,Customer_1554,Nagpur,Clothing,T-Shirt,1,31692,0.2,25353.6
105603,6/1/2025,C4529,Customer_2181,Mumbai,Furniture,Desk,4,15846,0.2,50707.2
105604,7/14/2025,C9139,Customer_869,Nagpur,Home Appliances,Vacuum Cleaner,2,13804,0.1,24847.2
105605,8/8/2024,C2652,Customer_761,Hyderabad,Home Appliances,Air Purifier,5,7230,0.05,34342.5
105606,6/29/2024,C3143,Customer_1834,Ahmedabad,Home Appliances,Microwave,4,4364,0,17456
105607,2/11/2024,C1992,Customer_92,Hyderabad,Furniture,Sofa,2,10081,0.2,16129.6
105608,5/7/2025,C1673,Customer_222,Delhi,Furniture,Office Chair,1,10803,0.05,10262.85
105609,12/23/2025,C3025,Customer_14,Mumbai,Furniture,Sofa,1,43204,0.05,41043.8
105610,4/9/2024,C1464,Customer_2570,Delhi,Home Appliances,Mixer,4,6522,0.15,22174.8
105611,12/4/2024,C2846,Customer_1814,Jaipur,Clothing,Dress,4,45583,0.05,173215.4
105612,9/14/2025,C9979,Customer_1764,Ahmedabad,Home Appliances,Air Fryer,1,38024,0.05,36122.8
105613,9/13/2024,C4843,Customer_545,Chennai,Clothing,Jeans,3,5390,0,16170
105614,12/5/2025,C1953,Customer_1124,Mumbai,Clothing,T-Shirt,3,27009,0.15,68872.95
105615,5/11/2024,C1731,Customer_801,Jaipur,Electronics,Headphones,2,36077,0.15,61330.9
105616,6/26/2024,C5694,Customer_134,Ahmedabad,Clothing,Sneakers,1,14243,0.1,12818.7
105617,11/28/2025,C2860,Customer_90,Chennai,Electronics,Smartwatch,5,20104,0.15,85442
105618,5/15/2025,C5720,Customer_1614,Bangalore,Clothing,Sneakers,5,29833,0.05,141706.75
105619,6/4/2025,C7475,Customer_2943,Ahmedabad,Clothing,Sneakers,4,14096,0.1,50745.6
105620,8/16/2025,C4794,Customer_1395,Bangalore,Home Appliances,Air Fryer,1,36159,0,36159
105621,8/10/2024,C7019,Customer_1400,Bangalore,Electronics,Bluetooth Speaker,2,43116,0.05,81920.4
105622,10/17/2025,C7427,Customer_673,Delhi,Clothing,Sneakers,3,15601,0.15,39782.55
105623,2/8/2024,C5570,Customer_1656,Kolkata,Furniture,Bookshelf,5,43434,0.2,173736
105624,10/20/2025,C9489,Customer_769,Hyderabad,Home Appliances,Air Fryer,2,432,0.05,820.8
105625,10/7/2025,C3588,Customer_454,Jaipur,Clothing,T-Shirt,4,48223,0.15,163958.2
105626,12/23/2024,C7458,Customer_993,Kolkata,Clothing,Dress,4,6157,0.05,23396.6
105627,12/30/2025,C6229,Customer_2176,Bangalore,Home Appliances,Air Fryer,1,45278,0.2,36222.4
105628,7/13/2025,C3196,Customer_1443,Hyderabad,Furniture,Sofa,4,44693,0.2,143017.6
105629,12/3/2024,C6997,Customer_1381,Chennai,Electronics,Smartphone,4,10793,0.2,34537.6
105630,9/11/2024,C9835,Customer_365,Chennai,Clothing,Dress,5,33375,0.15,141843.75
105631,3/3/2024,C9388,Customer_2405,Ahmedabad,Home Appliances,Mixer,2,7176,0.05,13634.4
105632,11/9/2024,C7026,Customer_2127,Bangalore,Furniture,Office Chair,4,22604,0.2,72332.8
105633,8/25/2025,C5888,Customer_2698,Nagpur,Home Appliances,Air Purifier,4,37270,0.05,141626
105634,6/25/2024,C4286,Customer_1219,Ahmedabad,Furniture,Bookshelf,4,23593,0.15,80216.2
105635,7/31/2024,C3144,Customer_2825,Ahmedabad,Furniture,Office Chair,5,18580,0.15,78965
105636,4/17/2024,C7631,Customer_569,Pune,Home Appliances,Mixer,4,43032,0.15,146308.8
105637,3/12/2025,C4520,Customer_969,Kolkata,Furniture,Desk,1,40014,0.05,38013.3
105638,9/28/2025,C4556,Customer_2031,Hyderabad,Home Appliances,Vacuum Cleaner,4,2766,0,11064
105639,12/20/2025,C4364,Customer_1587,Chennai,Electronics,Smartphone,5,39673,0.2,158692
105640,7/3/2025,C2080,Customer_158,Nagpur,Clothing,T-Shirt,3,22056,0.05,62859.6
105641,7/9/2024,C2788,Customer_1880,Chennai,Furniture,Office Chair,3,12955,0.15,33035.25
105642,2/2/2025,C9782,Customer_2723,Pune,Electronics,Smartwatch,1,39972,0.2,31977.6
105643,1/28/2024,C4621,Customer_2029,Nagpur,Clothing,Jeans,3,15454,0.15,39407.7
105644,7/18/2025,C8696,Customer_2009,Ahmedabad,Furniture,Desk,5,25886,0.15,110015.5
105645,12/4/2024,C1991,Customer_1005,Mumbai,Furniture,Bookshelf,2,3016,0.1,5428.8
105646,11/18/2025,C3779,Customer_2361,Bangalore,Furniture,Desk,3,18466,0.05,52628.1
105647,1/11/2024,C5926,Customer_1081,Chennai,Furniture,Coffee Table,2,3137,0.05,5960.3
105648,10/26/2025,C3542,Customer_256,Kolkata,Clothing,T-Shirt,1,36533,0.15,31053.05
105649,7/16/2025,C7848,Customer_305,Nagpur,Furniture,Bookshelf,3,23556,0.05,67134.6
105650,5/22/2025,C3865,Customer_2121,Ahmedabad,Home Appliances,Vacuum Cleaner,3,4769,0.1,12876.3
105651,4/12/2025,C8349,Customer_2554,Mumbai,Home Appliances,Microwave,2,8539,0.15,14516.3
105652,2/17/2024,C1487,Customer_891,Bangalore,Clothing,Jeans,3,30711,0.15,78313.05
105653,5/7/2025,C9306,Customer_528,Delhi,Furniture,Office Chair,5,40319,0,201595
105654,10/4/2024,C9079,Customer_755,Nagpur,Home Appliances,Air Fryer,3,33740,0.2,80976
105655,6/5/2024,C1988,Customer_1891,Pune,Electronics,Headphones,2,4069,0.05,7731.1
105656,11/15/2025,C9821,Customer_2917,Kolkata,Furniture,Coffee Table,5,3136,0.05,14896
105657,5/5/2025,C8893,Customer_2184,Hyderabad,Clothing,Dress,4,32815,0.2,105008
105658,4/28/2025,C1696,Customer_190,Jaipur,Electronics,Bluetooth Speaker,1,42044,0.15,35737.4
105659,6/13/2024,C6728,Customer_2812,Bangalore,Clothing,Jacket,2,24842,0.1,44715.6
105660,5/25/2024,C7917,Customer_479,Nagpur,Electronics,Bluetooth Speaker,5,49410,0.15,209992.5
105661,8/17/2024,C1278,Customer_2034,Bangalore,Furniture,Sofa,3,27625,0.15,70443.75
105662,7/24/2024,C8285,Customer_1301,Pune,Home Appliances,Vacuum Cleaner,2,10217,0,20434
105663,12/23/2025,C7285,Customer_2609,Pune,Furniture,Bookshelf,4,16880,0.2,54016
105664,1/10/2024,C2290,Customer_392,Chennai,Home Appliances,Air Purifier,3,33424,0.05,95258.4
105665,2/2/2024,C8532,Customer_347,Kolkata,Furniture,Office Chair,3,45740,0,137220
105666,1/10/2024,C4453,Customer_1152,Hyderabad,Electronics,Headphones,1,2036,0.15,1730.6
105667,6/27/2025,C3175,Customer_2180,Hyderabad,Furniture,Bookshelf,5,6212,0.2,24848
105668,2/3/2024,C1150,Customer_2792,Chennai,Furniture,Coffee Table,4,9835,0.15,33439
105669,1/20/2024,C8315,Customer_2954,Mumbai,Electronics,Smartphone,5,47753,0.05,226826.75
105670,11/25/2024,C6728,Customer_2015,Nagpur,Electronics,Bluetooth Speaker,3,11125,0.2,26700
105671,7/11/2025,C2158,Customer_2054,Jaipur,Furniture,Coffee Table,4,26259,0.05,99784.2
105672,7/16/2024,C5770,Customer_2824,Bangalore,Home Appliances,Vacuum Cleaner,5,13767,0.1,61951.5
105673,12/22/2025,C2693,Customer_1663,Mumbai,Clothing,Dress,3,31495,0.2,75588
105674,2/20/2025,C2830,Customer_1503,Chennai,Furniture,Coffee Table,2,28377,0,56754
105675,11/6/2024,C4888,Customer_289,Pune,Electronics,Smartwatch,5,19353,0.05,91926.75
105676,11/1/2024,C4174,Customer_2931,Ahmedabad,Furniture,Bookshelf,3,5015,0.15,12788.25
105677,8/16/2024,C2530,Customer_1327,Nagpur,Clothing,Jeans,5,9647,0.15,40999.75
105678,12/24/2025,C3282,Customer_2866,Kolkata,Furniture,Desk,3,19201,0.2,46082.4
105679,11/5/2025,C3279,Customer_2295,Pune,Electronics,Smartphone,5,17903,0.1,80563.5
105680,5/10/2025,C7831,Customer_2796,Chennai,Electronics,Smartphone,4,15108,0.1,54388.8
105681,3/20/2024,C3348,Customer_806,Kolkata,Home Appliances,Air Purifier,3,16532,0,49596
105682,12/17/2024,C3223,Customer_2087,Ahmedabad,Home Appliances,Mixer,3,32678,0.2,78427.2
105683,12/15/2025,C5372,Customer_694,Bangalore,Electronics,Smartphone,2,19395,0.05,36850.5
105684,2/20/2024,C3173,Customer_1180,Mumbai,Clothing,Sneakers,3,43468,0.15,110843.4
105685,3/5/2024,C6132,Customer_1887,Chennai,Clothing,Jacket,1,46330,0.15,39380.5
105686,1/18/2025,C7044,Customer_2215,Hyderabad,Electronics,Laptop,1,25990,0.2,20792
105687,1/14/2025,C7299,Customer_1908,Mumbai,Electronics,Headphones,2,13921,0.2,22273.6
105688,11/20/2024,C7200,Customer_941,Mumbai,Electronics,Smartphone,4,41476,0.15,141018.4
105689,8/31/2025,C1423,Customer_869,Bangalore,Clothing,Dress,4,34129,0.15,116038.6
105690,8/17/2024,C8861,Customer_178,Nagpur,Furniture,Office Chair,2,17929,0.05,34065.1
105691,6/3/2024,C7874,Customer_2391,Pune,Furniture,Desk,2,44691,0.05,84912.9
105692,10/16/2025,C7458,Customer_497,Delhi,Home Appliances,Air Fryer,1,20728,0.15,17618.8
105693,10/22/2025,C7247,Customer_2228,Pune,Furniture,Desk,5,1137,0.1,5116.5
105694,2/13/2024,C6963,Customer_1450,Bangalore,Electronics,Smartphone,2,3416,0.05,6490.4
105695,9/8/2025,C6863,Customer_1017,Hyderabad,Clothing,Jeans,2,35377,0.1,63678.6
105696,5/12/2024,C3422,Customer_307,Chennai,Clothing,Sneakers,3,43145,0.15,110019.75
105697,11/1/2025,C2916,Customer_1720,Ahmedabad,Clothing,Dress,4,32820,0.1,118152
105698,2/20/2024,C4026,Customer_205,Chennai,Home Appliances,Air Purifier,2,46903,0.05,89115.7
105699,11/5/2024,C2314,Customer_1397,Chennai,Electronics,Smartwatch,5,22515,0.15,95688.75
